TAIR,SYMBOL,Log2fc_.Ws_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Ws_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Ws_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_dark.
AT2G28290,CHR3,-0.6855663,-0.4624228,-0.734535,0.2231435,-0.04896869,-0.1043891,0.5811772,-0.1263714,0.559195,0.1506791,0.8362455,-0.6192769,0.06628939,-0.3296685,0.3558979,-0.6482582,0.03730812,-0.5914371,0.09412924,-0.4244267,0.2611397
AT2G28740,HIS4,0.2697227,0.2556136,-0.08591645,-0.01410901,-0.3556391,1.039606,0.7698832,0.6121443,0.3424216,0.6708602,0.4011375,0.8257009,0.5559782,0.8053997,0.535677,0.7365391,0.4668165,1.03656,0.7668377,0.8751173,0.6053946
AT2G28760,UXS6,0.8245869,1.236402,0.3079725,0.4118155,-0.5166144,0.1099554,-0.7146315,0.1345668,-0.6900201,0.7312942,-0.09329269,0.5361568,-0.2884301,0.642327,-0.1822599,0.9297164,0.1051295,0.7798015,-0.04478537,0.1728345,-0.6517523
AT2G28840,XBAT31,0.2329727,-0.247036,0.1118894,-0.4800087,-0.1210833,-0.4076922,-0.6406649,-0.4347113,-0.667684,-0.3928617,-0.6258345,-0.4264871,-0.6594599,-0.5467659,-0.7797386,-0.569285,-0.8022577,-0.1586889,-0.3916617,-0.1556136,-0.3885863
AT2G29390,ATSMO2,0.3039149,0.3371889,0.1962049,0.03327401,-0.10771,0.500784,0.1968691,0.154569,-0.1493459,0.526323,0.2224082,0.5091054,0.2051905,0.4714265,0.1675116,0.6240804,0.3201656,0.5537169,0.2498021,0.2881217,-0.01579318
AT2G29420,ATGSTU7,0.4456234,0.2240903,0.4066861,-0.2215331,-0.03893728,-0.09610939,-0.5417328,0.06893362,-0.3766898,0.1265974,-0.319026,0.223123,-0.2225004,0.0180905,-0.4275329,0.006071682,-0.4395517,-0.177363,-0.6229864,0.1101309,-0.3354925
AT2G29490,ATGSTU1,0.4399669,0.2265904,0.5215537,-0.2133766,0.08158671,-0.1275459,-0.5675128,-0.02044244,-0.4604094,0.126931,-0.313036,0.3191877,-0.1207792,-0.2350746,-0.6750416,-0.260519,-0.700486,0.1330305,-0.3069365,0.006661642,-0.4333053
AT2G29540,ATRPAC14,-0.2282082,0.2442657,-0.4566821,0.4724739,-0.2284739,0.8948023,1.123011,0.4921627,0.720371,0.3839041,0.6121123,-0.1020597,0.1261486,0.6329901,0.8611984,0.02850181,0.25671,0.1329111,0.3611194,0.3422583,0.5704665
AT2G29570,ATPCNA2,-0.318381,-0.3774008,-0.7412405,-0.05901974,-0.4228595,0.3869511,0.7053321,0.02726304,0.3456441,-0.09079272,0.2275883,-0.3543597,-0.03597866,0.3254168,0.6437978,-0.06098854,0.2573925,0.2026242,0.5210053,-0.000446693,0.3179343
AT2G29700,ATPH1,0.1860455,0.2134587,0.3448798,0.02741313,0.1588342,0.4903392,0.3042936,0.622675,0.4366294,0.1278531,-0.05819248,0.6272486,0.4412031,0.1785058,-0.007539788,0.2398239,0.05377833,0.2593351,0.0732896,0.09234464,-0.09370091
AT2G30200,EMB3147,0.02266079,0.3312853,-0.2109375,0.3086245,-0.2335983,0.2917612,0.2691004,-0.07190067,-0.09456146,0.4248717,0.4022109,0.236895,0.2142342,0.472067,0.4494062,0.4785094,0.4558486,0.6776422,0.6549814,0.08273891,0.06007812
AT2G30260,U2B'',-0.01706879,0.3559026,-0.09662571,0.3729714,-0.07955692,0.8284199,0.8454887,0.6141217,0.6311905,0.4645745,0.4816433,0.436165,0.4532338,0.5734837,0.5905525,0.4015563,0.4186251,0.5739039,0.5909727,0.5323546,0.5494234
AT2G30520,RPT2,1.279553,-1.398912,1.271144,-2.678465,-0.008408454,-0.3114022,-1.590955,0.3876606,-0.8918923,-0.8279021,-2.107455,0.8592072,-0.4203457,-0.02965816,-1.309211,0.5381978,-0.7413551,-0.4043988,-1.683952,1.82663,0.5470771
AT2G30970,ASP1,0.2805424,0.07966632,-0.1096633,-0.2008761,-0.3902057,0.03989361,-0.2406488,-0.003788902,-0.2843313,-0.003725934,-0.2842683,0.7470421,0.4664997,-0.1069665,-0.3875089,0.7232788,0.4427364,0.8325727,0.5520304,0.3612696,0.08072719
AT2G30980,ASKdZeta,-0.01884032,-0.04073798,0.0530702,-0.02189766,0.07191052,0.02008091,0.03892123,-0.2207249,-0.2018845,0.3596717,0.378512,-0.09770178,-0.07886146,0.2243562,0.2431965,0.2069197,0.22576,0.1069392,0.1257795,-0.09657877,-0.07773845
AT2G31081,CLE4,-1.940626,0.8178209,-0.5487758,2.758446,1.39185,1.811961,3.752586,1.684849,3.625475,0.6481104,2.588736,0.6694896,2.610115,1.349361,3.289987,0.3186783,2.259304,0.7229249,2.663551,0.1930156,2.133641
AT2G31082,CLE7,-1.610966,0.3904058,-0.32396,2.001372,1.287006,0.3178029,1.928769,1.17652,2.787486,-0.4337694,1.177197,-0.1271927,1.483773,0.858685,2.469651,-0.5445965,1.066369,-0.1815341,1.429432,-0.2121481,1.398818
AT2G31085,AtCLE6,-0.495963,-0.2342065,0.1349403,0.2617564,0.6309032,0.8986007,1.394564,0.8617858,1.357749,-0.1434382,0.3525247,0.5397811,1.035744,1.096951,1.592914,0.5319959,1.027959,0.3022888,0.7982517,0.5173332,1.013296
AT2G31670,UP3,-0.03432785,0.4451974,0.09671996,0.4795252,0.1310478,0.2740079,0.3083357,0.1273853,0.1617132,0.2518208,0.2861486,0.01699587,0.05132371,0.3236556,0.3579834,0.2827727,0.3171005,0.2167984,0.2511262,2.68E-05,0.03435468
AT2G31750,UGT74D1,0.8813865,0.1625604,0.6563912,-0.7188261,-0.2249953,-0.4510021,-1.332389,-0.1912643,-1.072651,0.2220171,-0.6593694,0.2587722,-0.6226143,-0.1710583,-1.052445,0.5392198,-0.3421667,0.1335153,-0.7478712,0.1548373,-0.7265492
AT2G32260,ATCCT1,0.4758316,0.1133955,0.5588692,-0.3624361,0.08303754,0.1809084,-0.2949233,0.4675204,-0.008311207,0.1548062,-0.3210254,0.4519495,-0.02388209,0.1284953,-0.3473363,0.2855266,-0.190305,0.2588922,-0.2169395,0.5692102,0.09337858
AT2G32300,UCC1,0.3335906,1.17781,1.103812,0.8442191,0.7702211,0.8169976,0.483407,1.0531,0.719509,1.359562,1.025972,1.430959,1.097368,0.1853284,-0.1482622,2.083442,1.749851,0.6986238,0.3650332,0.2441108,-0.08947975
AT2G32700,LUH,-0.2272097,-0.0363179,0.03312271,0.1908918,0.2603324,0.02979349,0.2570032,-0.04269875,0.184511,0.05262118,0.2798309,0.03059099,0.2578007,-0.08336284,0.1438469,-0.0708143,0.1563954,0.2750352,0.5022449,-0.09757882,0.1296309
AT2G32920,ATPDI9,-0.05648716,-0.007450915,-0.6166947,0.04903625,-0.5602076,-0.1331033,-0.07661613,-0.006940429,0.04954673,-0.01882577,0.03766139,0.3003799,0.3568671,0.1005839,0.157071,0.2638318,0.3203189,0.7711739,0.8276611,-0.09578775,-0.03930058
AT2G33120,ATVAMP722,0.3477559,0.1758657,0.602483,-0.1718902,0.2547271,0.1328911,-0.2148647,0.0513306,-0.2964253,-0.1642598,-0.5120157,0.2510476,-0.09670824,-0.09960572,-0.4473616,0.1130457,-0.2347102,-0.1375324,-0.4852883,0.0134368,-0.3343191
AT2G33740,CUTA,0.6581565,0.07485081,0.724523,-0.5833057,0.06636651,0.5321978,-0.1259587,0.2322789,-0.4258776,0.07094989,-0.5872066,0.5211257,-0.1370308,-0.1469953,-0.8051518,-0.1821012,-0.8402577,0.07635671,-0.5817998,0.6817705,0.02361403
AT2G33770,ATUBC24,2.265788,0.01570212,0.9642798,-2.250086,-1.301508,-1.459148,-3.724937,-0.5698039,-2.835592,0.3039801,-1.961808,1.700732,-0.565056,-1.775482,-4.041271,0.573861,-1.691927,-1.171002,-3.43679,2.298155,0.03236667
AT2G34470,PSKF109,0.1527517,0.143349,-0.03533677,-0.009402737,-0.1880885,-0.1531888,-0.3059406,-0.3405591,-0.4933108,0.08111143,-0.07164031,0.2550792,0.1023274,-0.01970415,-0.1724559,0.03825169,-0.1145,-0.03101877,-0.1837705,0.06533437,-0.08741737
AT2G34520,RPS14,0.2115414,0.02352,0.007126464,-0.1880214,-0.2044149,0.6544293,0.4428879,0.3120997,0.1005583,-0.08366938,-0.2952108,0.3892191,0.1776777,0.3326063,0.1210649,0.3246056,0.1130642,0.2946292,0.08308783,0.08329208,-0.1282493
AT2G34690,ACD11,0.7144832,0.2093954,0.8190884,-0.5050878,0.1046052,-0.1542936,-0.8687768,-0.04544745,-0.7599306,-0.2305497,-0.9450329,0.1744775,-0.5400057,-0.3470174,-1.061501,-0.2825993,-0.9970825,-0.5269642,-1.241447,0.2197616,-0.4947215
AT2G34770,ATFAH1,0.6911073,0.2641145,0.8840093,-0.4269929,0.1929019,0.4601029,-0.2310044,0.3961433,-0.2949641,0.3752702,-0.3158371,0.5621322,-0.1289751,0.7923245,0.1012172,0.7323917,0.04128434,0.4087859,-0.2823214,0.5827393,-0.1083681
AT2G35240,MORF6,0.0617724,0.3994902,-0.2566343,0.3377178,-0.3184068,0.6926073,0.6308349,0.1132992,0.0515268,0.368904,0.3071316,0.2340197,0.1722473,0.4194038,0.3576314,0.5396557,0.4778833,0.4560935,0.3943211,0.2061302,0.1443578
AT2G35520,DAD2,0.4163311,0.3764077,0.1706546,-0.0399234,-0.2456765,1.069759,0.6534281,0.5003824,0.08405134,0.4293421,0.01301104,0.7169692,0.3006381,0.6986557,0.2823246,0.6237708,0.2074397,0.7628048,0.3464737,0.3705039,-0.04582717
AT2G35635,RUB2,0.5164592,0.5551765,0.3305353,0.03871728,-0.1859239,-0.04331258,-0.5597718,-0.1483507,-0.6648099,-0.6658246,-1.182284,-0.02854563,-0.5450048,-0.3763595,-0.8928187,-0.1934117,-0.7098709,-0.3019531,-0.8184123,0.1456953,-0.3707639
AT2G36060,MMZ3,0.4462536,0.3616578,0.6246943,-0.08459582,0.1784406,0.686431,0.2401773,0.3868936,-0.05936008,0.06258008,-0.3836736,0.7236407,0.2773871,0.1145067,-0.3317469,0.4142844,-0.03196928,0.1490235,-0.2972301,0.5464482,0.1001945
AT2G36120,DOT1,0.2700432,-0.8975785,0.2846374,-1.167622,0.01459423,0.821552,0.5515088,1.340022,1.069979,-1.192791,-1.462835,0.3479499,0.07790673,-0.2922677,-0.5623108,-0.3444866,-0.6145297,-1.255848,-1.525891,0.2327247,-0.0373185
AT2G36310,NSH1,0.1962958,0.4146603,0.6250335,0.2183645,0.4287377,-0.003855134,-0.200151,0.4381103,0.2418145,0.2408132,0.04451735,0.5361872,0.3398914,-0.0808854,-0.2771812,0.6658521,0.4695563,0.2074855,0.01118972,0.1410351,-0.05526076
AT2G37180,PIP2;3,1.017146,-0.06152959,2.498315,-1.078676,1.481169,0.9417918,-0.07535429,1.780579,0.7634329,0.2600888,-0.7570574,1.985794,0.968648,0.8405124,-0.1766338,4.204485,3.187339,0.1273302,-0.889816,0.8284973,-0.1886488
AT2G38120,AtAUX1,0.05561834,-0.03317071,0.1144965,-0.08878906,0.05887817,0.08259101,0.02697267,0.3249352,0.2693169,0.1121279,0.05650955,0.2052076,0.1495892,0.6693035,0.6136851,0.5529437,0.4973253,0.110933,0.05531461,0.09255719,0.03693884
AT2G38130,ATMAK3,0.1031368,-0.04917585,-0.06249853,-0.1523126,-0.1656353,0.4381755,0.3350387,0.1111406,0.008003786,0.01338616,-0.08975062,0.2923636,0.1892268,0.03200755,-0.07112924,0.08160794,-0.02152884,0.2619644,0.1588276,-0.06156524,-0.164702
AT2G38360,PRA1.B4,0.3225942,0.540044,0.3946345,0.2174498,0.07204035,0.3575623,0.03496814,0.2516673,-0.07092688,0.6391306,0.3165365,0.7369058,0.4143116,0.7533934,0.4307993,0.4845502,0.1619561,0.7600098,0.4374157,0.08274829,-0.2398459
AT2G38400,AGT3,1.021161,-0.1925309,1.845892,-1.213692,0.8247314,-0.1795621,-1.200723,1.436441,0.41528,0.4614609,-0.5597001,1.26956,0.2483992,-0.5883591,-1.60952,1.396514,0.3753533,-0.69276,-1.713921,1.078201,0.05704041
AT2G38670,PECT1,0.002888962,-0.09142967,-0.4237509,-0.09431863,-0.4266398,0.01684628,0.01395732,0.1377677,0.1348788,0.04278396,0.039895,0.1019202,0.09903127,0.09580202,0.09291305,0.2520478,0.2491589,0.4766747,0.4737857,0.09666405,0.09377509
AT2G38700,ATMVD1,0.1604716,0.0509029,-0.0989574,-0.1095687,-0.259429,-0.03869181,-0.1991635,-0.1804292,-0.3409009,-0.07059246,-0.2310641,-0.1410829,-0.3015545,0.1095177,-0.0509539,0.03087543,-0.1295962,0.101389,-0.05908267,0.1765102,0.01603857
AT2G38810,HTA8,-0.1133096,-0.002358723,-0.3777239,0.1109509,-0.2644144,0.6335789,0.7468885,0.06307524,0.1763848,0.1378027,0.2511123,-0.2625623,-0.1492527,0.3365612,0.4498708,-0.3370012,-0.2236917,0.1237057,0.2370153,0.2123997,0.3257092
AT2G39900,WLIM2a,0.4396676,0.775281,1.263123,0.3356134,0.823455,0.8518012,0.4121336,0.7085883,0.2689207,0.7780681,0.3384005,1.162733,0.7230657,0.9014937,0.4618261,0.9735521,0.5338845,0.9390311,0.4993635,0.8436881,0.4040205
AT2G40890,CYP98A3,-0.4721927,-0.2062611,0.03566557,0.2659317,0.5078583,0.07833086,0.5505236,0.3574734,0.8296661,0.1925628,0.6647555,-0.6419924,-0.1697997,0.2518752,0.724068,0.4645399,0.9367326,-0.2708174,0.2013753,-0.9854978,-0.5133051
AT2G40970,MYBC1,0.3324748,0.3719643,1.080652,0.03948952,0.748177,-0.06587258,-0.3983474,0.1997047,-0.1327701,0.3313695,-0.001105351,0.3858232,0.05334836,-0.004629147,-0.337104,0.567162,0.2346872,-0.3432263,-0.6757012,0.2214735,-0.1110013
AT2G41100,ATCAL4,-0.5491418,1.107511,1.426922,1.656653,1.976064,-0.02383441,0.5253074,-1.199605,-0.6504635,3.473659,4.022801,-0.1566495,0.3924923,-1.644126,-1.094984,0.2010109,0.7501527,0.2317569,0.7808987,-1.226789,-0.6776471
AT2G41530,ATSFGH,0.5748493,0.2153702,0.383288,-0.3594791,-0.1915613,0.248159,-0.3266903,0.09093089,-0.4839184,0.007667023,-0.5671823,0.4707363,-0.104113,-0.04622922,-0.6210785,0.3791942,-0.1956551,0.1457356,-0.4291137,0.3864895,-0.1883598
AT2G41660,MIZ1,1.233291,-0.4027383,1.713378,-1.636029,0.4800867,-0.0813742,-1.314665,0.005959517,-1.227332,0.4012022,-0.8320889,1.777915,0.5446233,-0.1958558,-1.429147,0.8640801,-0.3692111,0.6550692,-0.5782219,0.8445462,-0.388745
AT2G42590,GF14,0.3693572,-0.003703416,0.4272744,-0.3730606,0.05791724,0.1508836,-0.2184736,0.2412074,-0.1281498,-0.04262305,-0.4119802,0.414048,0.04469078,-0.0513581,-0.4207153,0.2334093,-0.1359479,0.1943034,-0.1750537,0.3376682,-0.03168901
AT2G42810,AtPP5,-0.1123876,0.02427895,-0.09142473,0.1366665,0.02096286,-0.1466629,-0.03427536,-0.05846783,0.05391976,0.03675426,0.1491419,-0.05084081,0.06154678,-0.02025206,0.09213553,0.05809166,0.1704792,0.06941649,0.1818041,-0.04752887,0.06485872
AT2G43350,ATGPX3,0.2908271,0.2891174,0.3896495,-0.001709734,0.09882232,0.007623534,-0.2832036,-0.1508804,-0.4417075,-0.2448516,-0.5356787,0.3470797,0.05625259,-0.2177087,-0.5085358,0.1387176,-0.1521095,0.1087047,-0.1821224,-0.2319382,-0.5227654
AT2G43360,BIO2,-0.04037099,0.1058985,-0.3073689,0.1462695,-0.2669979,0.4948358,0.5352068,0.2591631,0.2995341,-0.07511286,-0.03474187,0.1812434,0.2216143,0.6788076,0.7191786,0.5176,0.557971,0.7409974,0.7813684,0.1131047,0.1534757
AT2G43680,IQD14,0.1662421,-0.3057284,0.4959538,-0.4719705,0.3297117,-0.7157968,-0.8820389,0.0742919,-0.09195018,-0.5205367,-0.6867788,-0.4165274,-0.5827695,-0.6889887,-0.8552307,-0.4282909,-0.594533,-1.102655,-1.268897,-0.1639542,-0.3301963
AT2G43710,AtSSI2,-0.1988782,0.2195335,-0.3654479,0.4184117,-0.1665697,-0.2114621,-0.01258388,-0.3688865,-0.1700083,-0.1087747,0.09010352,-0.2437718,-0.04489359,-0.0423447,0.1565335,-0.0358525,0.1630257,-2.14E-05,0.1988569,-0.1416266,0.05725162
AT2G43750,ACS1,0.32493,0.1449973,0.2455926,-0.1799327,-0.0793374,0.08131266,-0.2436173,0.2473658,-0.07756418,0.03501299,-0.289917,0.4073809,0.08245088,0.008899906,-0.3160301,0.3592292,0.03429917,0.2657688,-0.0591612,0.6880629,0.3631329
AT2G43790,ATMAPK6,0.1257914,0.0182786,0.07442614,-0.1075128,-0.05136527,-0.2265018,-0.3522932,-0.08505822,-0.2108496,-0.003813822,-0.1296052,0.04439637,-0.08139505,-0.1509209,-0.2767123,0.142585,0.01679356,-0.1469802,-0.2727716,0.02291948,-0.1028719
AT2G43820,ATSAGT1,0.8667237,0.8235964,2.17041,-0.0431273,1.303686,-0.1589297,-1.025653,-0.1261652,-0.9928889,0.7841015,-0.08262219,1.300102,0.4333785,-0.2542356,-1.120959,0.4492071,-0.4175166,0.2791385,-0.5875851,0.508996,-0.3577276
AT2G43910,ATHOL1,1.664543,0.1352023,3.331214,-1.529341,1.666671,-0.2541279,-1.918671,0.5801564,-1.084387,-0.3362618,-2.000805,1.546877,-0.1176663,-0.2778728,-1.942416,0.4585538,-1.20599,-0.5790154,-2.243559,2.361696,0.6971529
AT2G43920,ATHOL2,2.721849,2.704907,5.404527,-0.01694283,2.682677,0.8271609,-1.894689,2.919991,0.1981418,4.01329,1.29144,7.085254,4.363404,0.1651914,-2.556658,3.595573,0.8737234,2.100496,-0.6213535,6.313854,3.592005
AT2G43940,ATHOL3,0.4840475,0.664173,0.5581386,0.1801254,0.07409102,0.457398,-0.02664955,0.1829492,-0.3010983,0.3203077,-0.1637399,0.651724,0.1676765,0.06154303,-0.4225045,0.5898482,0.1058007,0.4592238,-0.0248237,0.1629166,-0.3211309
AT2G44050,COS1,0.0426828,0.2469084,-0.01613702,0.2042256,-0.05881982,0.426028,0.3833452,0.1658519,0.1231691,0.08700509,0.04432229,0.3299469,0.2872641,0.2759128,0.23323,0.6009646,0.5582818,0.5245654,0.4818826,0.120361,0.07767818
AT2G44160,MTHFR2,-0.07226334,-0.2302955,-0.1065225,-0.1580322,-0.03425916,0.01021992,0.08248326,-0.1416518,-0.06938844,-0.08613937,-0.01387602,-0.3930532,-0.3207899,-0.01450349,0.05775986,0.2499736,0.322237,-0.01518467,0.05707868,-0.6130702,-0.5408069
AT2G44350,ATCS,0.01954598,0.1625983,0.005337677,0.1430524,-0.0142083,-0.1783216,-0.1978675,0.00205201,-0.01749397,0.01442936,-0.005116618,0.2466738,0.2271278,-0.05396907,-0.07351505,0.2050761,0.1855302,0.3411786,0.3216326,-0.3024341,-0.3219801
AT2G45050,GATA2,0.5196539,0.3106171,0.1434459,-0.2090369,-0.376208,0.2378617,-0.2817923,0.03165557,-0.4879984,0.1888076,-0.3308463,0.6511579,0.131504,0.3520681,-0.1675858,1.198285,0.6786316,0.5293091,0.009655139,0.08340129,-0.4362526
AT2G45140,PVA12,0.2618313,0.3271824,0.3439733,0.06535113,0.082142,0.2848759,0.02304466,0.001987072,-0.2598442,0.2343197,-0.02751161,0.4705488,0.2087175,0.3529856,0.09115434,0.2485452,-0.01328609,0.5870103,0.3251791,0.1864881,-0.07534321
AT2G45170,ATATG8E,0.9526979,0.1730286,2.377932,-0.7796693,1.425234,0.7504484,-0.2022495,0.6739484,-0.2787495,-0.3061129,-1.258811,1.464985,0.512287,-0.0711556,-1.023853,0.4400277,-0.5126702,-0.3369476,-1.289645,1.10507,0.1523726
AT2G45200,ATGOS12,0.2565144,-0.00517348,0.1431866,-0.2616879,-0.1133278,0.1723363,-0.08417814,-0.001239572,-0.257754,-0.103158,-0.3596724,0.06979771,-0.1867167,0.0667081,-0.1898063,-0.1356528,-0.3921672,0.1782717,-0.07824271,0.2200314,-0.03648302
AT2G45430,AHL22,0.1824988,0.3988738,0.09309022,0.216375,-0.08940859,-0.199627,-0.3821258,-0.221522,-0.4040209,-0.3095506,-0.4920494,-0.1691487,-0.3516475,-0.05706497,-0.2395638,-0.4238227,-0.6063215,-0.2783674,-0.4608663,0.01416594,-0.1683329
AT2G45830,DTA2,-0.1772801,-0.4665089,0.2894502,-0.2892288,0.4667302,0.2153179,0.392598,0.3371177,0.5143977,0.4324075,0.6096876,-0.1704376,0.006842454,0.3296385,0.5069186,0.2707918,0.4480719,-0.3143313,-0.1370512,0.4388105,0.6160905
AT2G46370,AtGH3.11,0.7883294,-0.0640973,0.6097372,-0.8524267,-0.1785921,0.1989553,-0.5893741,0.2283543,-0.5599751,0.1618308,-0.6264985,0.5689337,-0.2193957,0.2916338,-0.4966955,0.6376245,-0.1507049,0.2477677,-0.5405617,0.6351557,-0.1531736
AT2G46690,SAUR32,1.81303,1.147177,3.496848,-0.6658527,1.683818,1.640721,-0.1723093,2.102093,0.2890629,0.1300062,-1.683024,2.695881,0.882851,0.572277,-1.240753,2.407891,0.594861,0.3710271,-1.442003,2.007175,0.1941449
AT2G46800,ATCDF1,0.2639745,-0.06784125,0.5042418,-0.3318157,0.2402673,-0.006572989,-0.2705475,-0.0828638,-0.3468383,0.05707918,-0.2068953,0.09379148,-0.170183,-0.04837735,-0.3123518,0.06733486,-0.1966396,-0.2579392,-0.5219137,0.1649917,-0.09898279
AT2G47000,ABCB4,-0.4874675,-0.1810757,-0.854725,0.3063918,-0.3672575,-0.4299981,0.05746939,-0.2746965,0.212771,0.03896074,0.5264282,-0.8074926,-0.3200251,-0.259836,0.2276315,-0.9606604,-0.4731929,-0.4060003,0.08146722,-1.060298,-0.5728304
AT2G47160,AtBOR1,0.3967889,0.4295357,0.6068054,0.03274671,0.2100164,-0.961364,-1.358153,0.3919376,-0.004851324,0.4155437,0.01875474,0.3816966,-0.01509238,-0.6991544,-1.095943,0.6074496,0.2106607,-0.9541984,-1.350987,-0.03942043,-0.4362094
AT2G47420,DIM1A,0.1359662,0.2000028,0.07715335,0.06403655,-0.05881287,0.06892411,-0.06704211,-0.1346568,-0.270623,0.1996747,0.06370844,-0.1456851,-0.2816513,0.09540639,-0.04055983,0.00936326,-0.126603,0.03522555,-0.1007407,0.1878196,0.05185339
AT2G47510,FUM1,-0.05125489,0.02212922,-0.3193348,0.07338411,-0.26808,-0.2834405,-0.2321857,-0.3133521,-0.2620972,-0.02926181,0.02199308,-0.09671933,-0.04546444,-0.02055575,0.03069914,-0.1321787,-0.08092378,0.3008173,0.3520722,-0.2694764,-0.2182215
AT2G47580,U1A,-0.1237753,0.1893811,-0.1512524,0.3131565,-0.02747704,0.4606426,0.5844179,0.158711,0.2824863,0.1418284,0.2656037,0.1422227,0.265998,0.328587,0.4523623,0.1258202,0.2495955,0.3875437,0.511319,0.2055819,0.3293572
AT2G47650,UXS4,0.6281241,0.5431504,0.6573583,-0.08497372,0.02923426,0.000884716,-0.6272394,0.1393232,-0.4888009,0.3234481,-0.304676,0.8310942,0.2029701,0.3579155,-0.2702086,0.1621759,-0.4659482,0.6566461,0.02852199,0.4396654,-0.1884587
AT2G47930,AGP26,-0.1288838,0.5346773,0.5099462,0.6635612,0.63883,1.125015,1.253899,0.4518478,0.5807317,0.7652766,0.8941605,0.3128595,0.4417433,0.9381868,1.067071,0.1406093,0.2694932,0.4964461,0.6253299,-0.07941287,0.04947097
AT3G01420,ALPHA-DOX1,0.8708151,1.787672,2.191136,0.9168573,1.320321,0.3711839,-0.4996312,1.029251,0.1584361,0.226287,-0.6445281,1.293069,0.4222536,-0.8972556,-1.768071,-0.9763481,-1.847163,1.114469,0.2436535,0.9712891,0.1004741
AT3G01470,ATHB-1,0.9299656,0.8051754,1.934206,-0.1247902,1.00424,-0.1998514,-1.129817,0.1133044,-0.8166611,-0.04455621,-0.9745218,1.31292,0.3829543,-0.7105971,-1.640563,0.1995787,-0.7303869,-0.2103267,-1.140292,0.485104,-0.4448615
AT3G01910,AT-SO,0.2371147,0.06849265,0.3225192,-0.168622,0.08540451,0.15676,-0.08035471,0.1650299,-0.07208478,0.05790717,-0.1792075,0.134649,-0.1024657,0.09446002,-0.1426546,0.1651177,-0.07199697,-0.08777982,-0.3248945,0.2731137,0.03599903
AT3G02240,GLV4,1.020352,0.8124361,4.433518,-0.2079157,3.413166,2.282022,1.26167,1.697885,0.6775329,2.434518,1.414166,3.430618,2.410266,1.294429,0.2740771,1.787174,0.7668222,1.397044,0.3766919,2.401424,1.381072
AT3G02260,ASA1,-0.534512,-0.5734559,-0.5783834,-0.03894387,-0.04387142,-0.4497431,0.08476892,-0.1243751,0.4101369,0.1394362,0.6739482,-0.6279407,-0.09342874,-0.4436281,0.09088388,-0.6848599,-0.1503479,-0.5540384,-0.01952642,-0.3817328,0.1527792
AT3G02520,GF14,0.2840973,0.1658876,0.1518533,-0.1182097,-0.132244,0.398137,0.1140397,0.2271457,-0.05695164,0.1234144,-0.160683,0.4009288,0.1168315,0.3598879,0.0757906,0.3922657,0.1081684,0.5592354,0.2751381,0.3493658,0.06526847
AT3G02580,BUL1,0.2586058,0.32322,0.6480976,0.06461423,0.3894918,0.4444856,0.1858798,0.09345467,-0.1651511,0.1581416,-0.1004642,0.512126,0.2535202,0.2776051,0.01899926,0.5165409,0.2579351,0.511704,0.2530982,0.2059816,-0.05262422
AT3G02720,DJ-1d,0.417215,0.02062018,0.3398607,-0.3965948,-0.0773543,0.4224254,0.005210433,0.2686019,-0.1486131,0.235286,-0.181929,0.5263779,0.1091629,0.4596667,0.04245177,0.6763913,0.2591763,0.5981211,0.1809061,0.2999968,-0.1172181
AT3G03250,AtUGP1,0.3260016,0.5499577,0.2839151,0.2239561,-0.04208653,-0.03573663,-0.3617382,0.01709555,-0.308906,0.2631503,-0.06285133,0.465523,0.1395214,0.4552098,0.1292082,0.3158151,-0.01018648,0.8220038,0.4960023,-0.0636412,-0.3896428
AT3G04090,SIP1;1,0.5289394,0.4118235,0.4336571,-0.1171159,-0.09528227,0.2914745,-0.237465,0.3252676,-0.2036718,0.08480138,-0.444138,0.4283934,-0.100546,0.3604399,-0.1684995,0.4578527,-0.07108667,0.2285029,-0.3004365,0.2995753,-0.2293641
